,Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
377,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,,C1426BJN,11.0,4783 6554,museo@bibapl.edu.ar,,-34.5666,-58.4462,Localización precisa,,DNPyM,Nacional,1981.0,2017
378,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,,C1024AAO,11.0,4801 0081 INT. 137,comunicacioninstitucional@colegio-escribanos.org.ar,,-34.5914,-58.3915,Localización precisa,,DNPyM,Privada,1981.0,2017
379,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Manoblanca,Tabaré 1371,,C1437FHG,11.0,4918 9448,,,-34.651063,-58.423712,Localización precisa,,DNPyM,Privada,1983.0,2017
380,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Archivo Y Museo Históricos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,,C1041AAH,11.0,4331 1775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo,-34.6043,-58.3719,Localización precisa,,DNPyM,Provincial,1984.0,2017
381,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Gendarmería Nacional,Avda. Presidente Ramón S. Castillo 788 (Avda. Pres. Ramón S Castillo y Prefectura Naval (ex calle 8),,C1104AMT,11.0,4310 2642,,,-34.58028,-58.375036,Localización precisa,,DNPyM,Nacional,1985.0,2017
382,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo De Ciencias,"Junín 1930, 1° Centro Cultural Recoleta",,C1113AAX,11.0,4806 3456,info@mpc.org.ar,,-34.5871,-58.3918,Localización precisa,,DNPyM,Privada,1988.0,2017
383,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencia Y Técnica,Las Heras 2214,,C1127AAR,11.0,804 3340,,,-34.5885,-58.396,Localización precisa,,DNPyM,Nacional,1991.0,2017
384,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Xul Solar,Laprida 1212,,C1425EKF,11.0,4824 3302,xulsolar@ciudad.com.ar,,-34.5948,-58.4078,Localización precisa,,DNPyM,Privada,1993.0,2017
385,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Primer Museo Histórico Ernesto Che Guevara,Rojas 129,,C1405AAC,11.0,4903 3285,,,-34.61894,-58.442026,Localización precisa,,DNPyM,Municipal,1996.0,2017
386,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Patrimonio Del Palacio De Las Aguas Corrientes,Riobamba 750,,C1025ABP,11.0,6319 1104,,,-34.600313,-58.394982,Localización precisa,,DNPyM,Nacional,1996.0,2017
387,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Evita - Instituto Nacional Eva Perón De Investigaciones Históricas,Lafinur 2988,,C1425FAB,11.0,4807 0306,,,-34.580678,-58.414657,Localización precisa,,DNPyM,Nacional,2002.0,2017
388,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Iser,Ramos Mejia 1398,,C1104AJN,11.0,4313 3427,,,-34.603018,-58.433882,Localización precisa,,DNPyM,Nacional,2004.0,2017
389,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Vecinal De Flores Blanca Angélica Gandini,Avda. Nazca 371,,C1406AJC,11.0,4611 2607,,,-34.627719,-58.470875,Localización precisa,,DNPyM,Privada,2004.0,2017
390,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Deuda Externa,José E. Uriburu 781,,C1027AAO,11.0,4370 6105,,,-34.599955,-58.398539,Localización precisa,,DNPyM,Nacional,2005.0,2017
391,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Anconetani Del Acordeón - Musa,Guevara 492/ 478,,C1427BRJ,11.0,4553 9440,,,-34.586478,-58.451672,Localización precisa,,DNPyM,Privada,2005.0,2017
392,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colección De Arte Amalia Lacroze De Fortabat,Olga Cossettini 141,,C1107CCC,11.0,4310 6600,,,-34.599619,-58.364956,Localización precisa,,DNPyM,Privada,2008.0,2017
393,2000010,2,2000,,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Muhu - Museo Del Humor,Av. de los Italianos 851,,C1107BLF,11.0,4516 0944,,,-34.605057,-58.361448,Localización precisa,,DNPyM,Gobierno de la Ciudad,2012.0,2017
394,14098010,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Achiras,Museo Del Desierto,General Cabrera S/N,,X5833BJC,3582.0,495 370,,,-33.179419,-64.994435,Localización precisa,,DNPyM,Municipal,,2017
395,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alberdi,Museo Anatómico Dr. Pedro Ara,Chubut 419 - Alberdi,,X5800XAA,351.0,433 7024,,,-31.4047,-64.2021,Localización precisa,,DNPyM,Nacional,1878.0,2017
396,14147010,14,14147,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Casa Taller Gabriel Dubois,Gabriel Dubois 343,,X5186NPG,,,,,-31.654552,-64.430603,Localización precisa,,DNPyM,,,2017
397,14147010,14,14147,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Manuel De Falla,Avda. Carlos Pellegrini 1011,,X5186NKN,547.0,429 292,,,-31.654552,-64.430603,Localización precisa,,DNPyM,Municipal,1970.0,2017
398,14147010,14,14147,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Nacional De La Estancia Jesuítica De Alta Gracia Y Casa Del Virrey Liniers,"Av. Padre Viera 41, Esq. Solares",,X5186XAE,3547.0,421 303,direccion@museoliniers.org.ar,www.museoliniers.org.ar/,-31.654552,-64.430603,Localización precisa,,DNPyM,Nacional,1977.0,2017
399,14140020,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Altos de Chipion,Museo Municipal De Historia Y Ciencias Naturales Los Sanavirones De Altos De Chipión,Luchini 605,,X2417ALG,3562.0,493 109,,,-30.958806,-62.337899,Localización precisa,,DNPyM,Municipal,1905.0,2017
400,14140030,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Arroyito,Museo Histórico Municipal José Domingo Mercado,Antigua Comisaría de la Ciudad,,X2432EGI,,,,,-31.421835,-63.050344,Localización precisa,,DNPyM,Municipal,2007.0,2017
401,14140040,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Balnearia,Museo Histórico Municipal San José Estación Balnearia,Ex Estación del Ferrocarril Belgrano,,X5141AGA,3563.0,420 876,,,-31.013161,-62.66711,Localización precisa,,DNPyM,Municipal,,2017
402,14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Municipal De Bellas Artes Walter De Navazio,General Paz 48,,X2550DYB,3534.0,426 488,,,-32.630306,-62.689621,Localización precisa,,DNPyM,Municipal,1960.0,2017
403,14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Histórico Regional Sgto. Lorenzo De Lara,General Paz 48,,X2550DYB,3534.0,426 488,tulio@southlink.com.ar,,-32.630306,-62.689621,Localización precisa,,DNPyM,Municipal,1977.0,2017
404,14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Atelier Carlos López Álvarez,Hipólito Irigoyen 710,,X2550AGP,3534.0,424 416,,,-32.632662,-62.695784,Localización precisa,,DNPyM,Privada,2007.0,2017
405,14112010,14,14112,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cerro Colorado,Reserva Natural Y Cultural Cerro Colorado Museo Arqueológico,Calle Pública S/N,,X5244AEB,,,,,-30.09907,-63.932798,Localización precisa,,DNPyM,Provincial,,2017
406,14021050,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Colonia Caroya,Estancia Jesuítica De Caroya,Ruta E 66 S/N,,X5223AVH,3525.0,462 300,,,-31.019686,-64.066709,Localización precisa,,DNPyM,Provincial,,2017
407,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Obispo Fray José Antonio De San Alberto,Caseros 124,,X5000AHD,351.0,434 1616,,,-31.4177,-64.1869,Localización precisa,,DNPyM,Privada,,2017
408,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Dr. Alfredo Stelzner,Vélez Sarsfield 299,,X5000JJC,351.0,433 2100,,,-31.418688,-64.188159,Localización precisa,,DNPyM,Nacional,,2017
409,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Del Banco De La Provincia De Córdoba,San Jerónimo 166,,X5000AGD,351.0,420 7207,,,-31.4177,-64.1826,Localización precisa,,DNPyM,Provincial,,2017
410,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Bellas Artes Emilio A. Caraffa,Avda. Hipólito Irigoyen 651,,X5000JHG,351.0,433 3412,museocaralla@cba.gov.ar,,-31.4283,-64.1839,Localización precisa,,DNPyM,Provincial,1918.0,2017
411,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Municipal De Bellas Artes Dr. Genaro Pérez,Avda. Gral. Paz 33,,X5000XLA,351.0,434 1646,museogenaroperez@Cordoba.com.ar,,-31.4144,-64.1866,Localización precisa,,DNPyM,Municipal,1947.0,2017
412,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Arte Religioso Juan De Tejeda,Independencia 122,,X5000IUD,351.0,570 2545,,,-31.4173,-64.1849,Localización precisa,,DNPyM,Mixta: Municipal / Privada,1974.0,2017
413,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Meteorológico Nacional Dr. Benjamín A. Gould,San Luis 808,,X5000BBL,351.0,434 2221,,www.smn.gov.ar/museo/cordoba/inicio.html,-31.4206,-64.1987,Localización precisa,,DNPyM,Nacional,1992.0,2017
414,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico De La Universidad Nacional De Córdoba - Manzana Jesuítica,Obispo Trejo 242,,X5000IYF,351.0,433 2075,direccion@museohist.unc.edu.ar,,-31.4183,-64.1868,Localización precisa,,DNPyM,Nacional,2004.0,2017
415,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Hospital De Clínicas,Santa Rosa 1564,,X5000ETF,351.0,433 7014 INT 112,museohnc@hotmail.com,,-31.4063,-64.204,Localización precisa,,DNPyM,Nacional,2005.0,2017
416,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Ciencias Naturales Arturo U. Illia,Poeta Lugones 395 - Barrio Nueva Córdoba,,X5000HZD,351.0,434 4070,,,-31.427446,-64.181374,Localización precisa,,DNPyM,Provincial,2011.0,2017
417,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Provincial Marqués De Sobremonte,Rosario de Santa Fe 218,,X5000ACF,351.0,433 1661,,,-31.4168,-64.1811,Localización precisa,,DNPyM,Provincial,1887.0,2017
418,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Astronómico Pte. D.F. Sarmiento - Dr. B.A. Gould,Laprida 854,,X5000BGR,351.0,433 2146,,,-31.421446,-64.198786,Localización precisa,,DNPyM,Nacional,,2017
419,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Antropología,Av. Hipólito Irigoyen 174,,X5000JHO,351.0,433 1058,museo@ffyh.unc.edu.ar,,-31.4227,-64.188,Localización precisa,,DNPyM,Nacional,1946.0,2017
420,14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Casa De La Reforma Universitaria,"La Rioja, Esquina Paseo de la Reforma",,X5000EWF,351.0,433 7060,,,-31.40507,-64.204816,Localización precisa,,DNPyM,Nacional,1999.0,2017
421,14091110,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cruz Chica,Museo La Casa De Manuel Mujica Lainez,Manuel Mujica Lainez S/N,,X5178AHB,,,,,-30.981697,-64.490882,Localización precisa,,DNPyM,Privada,1991.0,2017
422,14140190,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Fuertecito,Museo Escolar El Fuertecito,Alicia  Rossi de Comba S/N,,X2428XAC,3576.0,490 021,,,-31.406379,-62.973365,Localización precisa,,DNPyM,Provincial,2009.0,2017
423,14140200,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Tío,Museo Histórico Municipal Estación El Tío,"25 de Mayo S/N, Ex Estación Ferroviaria",,X2432AMR,3576.0,491 015,,,-31.386994,-62.828476,Localización precisa,,DNPyM,Municipal,2010.0,2017
424,14007210,14,14007,,Espacios de Exhibición Patrimonial,Museos,Córdoba,"Embalse, Río Tercero",Museo Eva Perón,Camino a la Cruz S/N,,X5856BTC,3571.0,486 859,,,-32.208932,-64.400599,Localización precisa,,DNPyM,Nacional,,2017
425,14021140,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Jesús María,Estancia De Jesús María - Museo Jesuítico Nacional,Pedro de Oñate S/N,,X5220CWO,3525.0,421 256,mjn-jm@coo85.com.ar,,-30.9701,-64.0972,Localización precisa,,DNPyM,Nacional,1946.0,2017
426,14021150,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Calera,Museo Ricardo Pedroni,"San Martín 425, Barrio Centro",,X5151EMI,3543.0,466 022,,,-31.344999,-64.338048,Localización precisa,,DNPyM,Provincial,1963.0,2017
427,14056100,14,14056,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Carlota,Museo Réplica Del Tercer Fuerte De La Punta Del Sauce,Hilarión Abaca Parque Costanero,,X2670AKJ,3584.0,429 687,,,-33.422565,-63.296975,Localización precisa,,DNPyM,Municipal,1997.0,2017
428,14091110,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Cumbre,Museo Sala Miguel Ocampo,José Hernández 630,,X5180GQB,3548.0,457 036,,,-30.986484,-64.482731,Localización precisa,,DNPyM,Privada,2007.0,2017
429,14091120,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo De Ferrocarriles En Miniatura Trenshow,"Las Murallas 200, Villa Edén",,X5172BDB,3548.0,423 041,info@trenshow.net,,-31.094414,-64.486415,Localización precisa,,DNPyM,Privada,1987.0,2017
430,14091120,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo Del Deporte Pierre De Coubertin,Dr. Meincke 32,,X5172ABB,,,,,-31.092783,-64.484861,Localización precisa,,DNPyM,Privada,1992.0,2017
431,14140240,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Paquita,Museo Municipal Remembranza,Antigua Estación Ferroviaria de la Paquita,,X2416AWC,3562.0,495 009,,,-30.909507,-62.215449,Localización precisa,,DNPyM,Municipal,,2017
432,14105110,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Regional Del Trabajo,Bv. Sarmiento Esq. Rivadavia (Predio Ferroviario),,X5137AYF,3575.0,491 001,,,-30.894988,-63.001067,Localización precisa,,DNPyM,Municipal,2011.0,2017
433,14105110,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Histórico Municipal La Para,Gral. Roca 551 - Ex Estación del Ferrocarril,,X5137AWK,3575.0,491 446,museolapara@cooplapara.com.ar,,-30.894988,-63.001067,Localización precisa,,DNPyM,Municipal,1989.0,2017
434,14021170,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Arqueológico La Puerta,"Calle Principal S/N,  frente a plaza principal",,4711,383.0,449 9621,,,-28.1426,-65.800672,Localización precisa,,DNPyM,Municipal,,2017
435,14021170,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Histórico Municipal,9 de Julio y Pasaje Intendente Omar Oviedo Rojas (Ex Estación Ferroviaria),,X5137ADQ,3575.0,422 040,,,-30.895061,-63.253266,Localización precisa,,DNPyM,Municipal,2004.0,2017
436,14140250,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Tordilla,Museo Histórico Municipal De La Tordilla,Av. Libertad 121,,X2435ALG,3576.0,496 011,,,-31.237691,-63.059903,Localización precisa,,DNPyM,Municipal,2009.0,2017
437,14084030,14,14084,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Laboulaye,Archivo Y Museo Histórico Manuel A. Moreira,Prown y Rivadavia,,X6120ESP,,,,,-34.129754,-63.38762,Localización precisa,,DNPyM,Municipal,,2017
438,14021160,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Las vertientes de la Granja,Museo Particular Atahualpa,Ruta E-53 s/n,,X5107XAL,3525.0,491 500,,,-33.286342,-64.57812,Localización precisa,,DNPyM,Privado,1990.0,2017
439,14063160,14,14063,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Leones,Museo William Henry Partridge,Intendente Zanotti 858,,X2594DPL,3472.0,481 850,,,-32.656106,-62.306694,Localización precisa,,DNPyM,Privada,1967.0,2017
440,14091140,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Los Cocos,Museo La Loma,Av. Dra. Cecilia Grierson 1898,,X5182ACA,3548.0,492 140,museolaloma@mundomail.net,,-30.929429,-64.502586,Localización precisa,,DNPyM,Municipal,1980.0,2017
441,14119120,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Luque,Museo Histórico Municipal,Predio de Ex Ferrocarriles Argentinos Entre Santa Fe y Bv. Chacabuco,,X5967ABL,573.0,801 13 / 803 48,,,-31.649312,-63.344793,Localización precisa,,DNPyM,Municipal,1995.0,2017
442,14140280,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Marull,Museo Municipal De Marull,"Av. Mariano Marull S/N, Ex Estación Ferroviaria",,X5139AOP,3563.0,492 008,museomarull@hotmail.com,,-30.996976,-62.825843,Localización precisa,,DNPyM,Municipal,2005.0,2017
443,14126090,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo De Las Campanas,Urquiza 962,,X5889CXE,3544.0,471 736,,,-31.728157,-65.001951,Localización precisa,,DNPyM,Privada,,2017
444,14126090,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo Piedra Cruz Sur,Av. Mitre 1012,,X5889CXQ,3544.0,472 640,,,-31.729221,-65.0055,Localización precisa,,DNPyM,Privada,2017.0,2017
445,14140300,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Morteros,Museo Regional Morteros,Sarmiento y Riobamba,,X2421AEO,3562.0,404 588,,,-30.711734,-61.996682,Localización precisa,,DNPyM,Municipal,1974.0,2017
446,14126110,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Nono,Museo Polifacético Rocsen,"Alto de la Quinta S/N Área Rural, a 5 Km. de Nono",,X5887BDC,3544.0,498 218,museorocsen@vdolores.com.ar,www.museorocsen.org,-31.798005,-65.003369,Localización precisa,,DNPyM,Privada,1973.0,2017
447,14049050,14,14049,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Paraje Loza Corral,Casa Museo Fernando Fader,Camino Provincial,,X5201XAD,3521.0,422 044,,,-29.9272,-63.588904,Localización precisa,,DNPyM,Provincial,1965.0,2017
448,14140330,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Porteña,Museo Municipal Porteña,Bv. 25 de Mayo S/N,,X2415BGR,3564.0,450 303,museoyarchivo@yahoo.com,,-31.014879,-62.067752,Localización precisa,,DNPyM,Municipal,1992.0,2017
449,14119170,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Pozo del Molle,Museo Y Archivo Histórico Municipal Pablo Recla,Centro Cívico Cultural la Estación,,X5913CNE,353.0,483 0101,,,-32.021867,-62.91992,Localización precisa,,DNPyM,Municipal,1990.0,2017
450,14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Municipal De Bellas Artes,Colón 149 - Planta Alta,,X5800DKC,358.0,467 1209,museomunicipaldebellasartes@riocuarto.gov.ar,,-33.1248,-64.3503,Localización precisa,,DNPyM,Municipal,1937.0,2017
451,14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Histórico Regional De Río Cuarto,Fotheringham 178,,X5800DGD,358.0,467 1208,,,-33.1212,-64.3495,Localización precisa,,DNPyM,Municipal,1985.0,2017
452,14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Del Riel,Boulevard Roca y Ameghino,,X5800CJJ,358.0,467 1222,museodelriel@riocuarto.gov.ar,,-33.1351,-64.343,Localización precisa,,DNPyM,Municipal,1999.0,2017
453,14105240,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Rural De Río Primero,Predio del Ferrocarril (Al Lado de la Terminal de Ómnibus),,X5127BGO,3574.0,420 026,,,-31.331628,-63.621856,Localización precisa,,DNPyM,Municipal,2008.0,2017
454,14105240,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Histórico Y De Ciencias Naturales Del Instituto Contardo Ferrini,Pablo Robert 90,,X5127BUN,3574.0,420 026,,,-31.332802,-63.622827,Localización precisa,,DNPyM,Privada,1971.0,2017
